scraped_at,chart_label,chart_id,week_ending,series,Indexed value*,Year over year,Week over week,value
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/14/2021,US,,,,24%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/21/2021,US,,,,24%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/28/2021,US,,,,25%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/04/2021,US,,,,25%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/11/2021,US,,,,27%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/18/2021,US,,,,27%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/25/2021,US,,,,29%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/02/2021,US,,,,30%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/09/2021,US,,,,31%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/16/2021,US,,,,31%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/23/2021,US,,,,30%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/30/2021,US,,,,29%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/06/2021,US,,,,28%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/13/2021,US,,,,27%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/20/2021,US,,,,25%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/27/2021,US,,,,21%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/04/2021,US,,,,22%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/11/2021,US,,,,19%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/18/2021,US,,,,17%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/25/2021,US,,,,20%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/01/2022,US,,,,19%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/08/2022,US,,,,14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/15/2022,US,,,,17%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/22/2022,US,,,,17%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/29/2022,US,,,,19%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/05/2022,US,,,,19%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/12/2022,US,,,,20%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/19/2022,US,,,,23%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/26/2022,US,,,,19%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/05/2022,US,,,,17%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/12/2022,US,,,,17%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/19/2022,US,,,,16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/26/2022,US,,,,16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/02/2022,US,,,,16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/09/2022,US,,,,16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/16/2022,US,,,,13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/23/2022,US,,,,10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/30/2022,US,,,,9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/07/2022,US,,,,10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/14/2022,US,,,,11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/21/2022,US,,,,10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/28/2022,US,,,,10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/04/2022,US,,,,11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/11/2022,US,,,,11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/18/2022,US,,,,10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/25/2022,US,,,,7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/02/2022,US,,,,9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/09/2022,US,,,,8%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/16/2022,US,,,,7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/23/2022,US,,,,8%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/30/2022,US,,,,8%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/06/2022,US,,,,9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/13/2022,US,,,,9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/20/2022,US,,,,8%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/27/2022,US,,,,6%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/03/2022,US,,,,5%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/10/2022,US,,,,4%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/17/2022,US,,,,4%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/24/2022,US,,,,3%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/01/2022,US,,,,0%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/08/2022,US,,,,0%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/15/2022,US,,,,-1%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/22/2022,US,,,,-2%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/29/2022,US,,,,-3%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/05/2022,US,,,,-3%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/12/2022,US,,,,-5%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/19/2022,US,,,,-6%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/26/2022,US,,,,-6%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/03/2022,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/10/2022,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/17/2022,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/24/2022,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/31/2022,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/07/2023,US,,,,9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/14/2023,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/21/2023,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/28/2023,US,,,,-9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/04/2023,US,,,,-9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/11/2023,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/18/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/25/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/04/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/11/2023,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/18/2023,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/25/2023,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/01/2023,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/08/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/15/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/22/2023,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/29/2023,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/06/2023,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/13/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/20/2023,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/27/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/03/2023,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/10/2023,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/17/2023,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/24/2023,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/01/2023,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/08/2023,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/15/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/22/2023,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/29/2023,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/05/2023,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/12/2023,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/19/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/26/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/02/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/09/2023,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/16/2023,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/23/2023,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/30/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/07/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/14/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/21/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/28/2023,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/04/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/11/2023,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/18/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/25/2023,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/02/2023,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/09/2023,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/16/2023,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/23/2023,US,,,,-9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/30/2023,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/06/2024,US,,,,-16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/13/2024,US,,,,-16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/20/2024,US,,,,-16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/27/2024,US,,,,-16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/03/2024,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/10/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/17/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/24/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/02/2024,US,,,,-15%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/09/2024,US,,,,-16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/16/2024,US,,,,-16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/23/2024,US,,,,-16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/30/2024,US,,,,-16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/06/2024,US,,,,-17%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/13/2024,US,,,,-16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/20/2024,US,,,,-15%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/27/2024,US,,,,-16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/04/2024,US,,,,-15%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/11/2024,US,,,,-15%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/18/2024,US,,,,-15%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/25/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/01/2024,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/08/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/15/2024,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/22/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/29/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/06/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/13/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/20/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/27/2024,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/03/2024,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/10/2024,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/17/2024,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/24/2024,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/31/2024,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/07/2024,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/14/2024,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/21/2024,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/28/2024,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/05/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/12/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/19/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,10/26/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/02/2024,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/09/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/16/2024,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/23/2024,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,11/30/2024,US,,,,-8%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/07/2024,US,,,,-16%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/14/2024,US,,,,-13%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/21/2024,US,,,,-9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,12/28/2024,US,,,,-14%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/04/2025,US,,,,-17%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/11/2025,US,,,,-17%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/18/2025,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,01/25/2025,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/01/2025,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/08/2025,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/15/2025,US,,,,-12%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,02/22/2025,US,,,,-11%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/01/2025,US,,,,-9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/08/2025,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/15/2025,US,,,,-9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/22/2025,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,03/29/2025,US,,,,-9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/05/2025,US,,,,-6%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/12/2025,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/19/2025,US,,,,-9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,04/26/2025,US,,,,-10%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/03/2025,US,,,,-9%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/10/2025,US,,,,-8%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/17/2025,US,,,,-8%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/24/2025,US,,,,-8%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,05/31/2025,US,,,,-8%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/07/2025,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/14/2025,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/21/2025,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,06/28/2025,US,,,,-4%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/05/2025,US,,,,-3%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/12/2025,US,,,,-4%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/19/2025,US,,,,-6%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,07/26/2025,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/02/2025,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/09/2025,US,,,,-6%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/16/2025,US,,,,-6%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/23/2025,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,08/30/2025,US,,,,-7%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/06/2025,US,,,,-5%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/13/2025,US,,,,-4%
2026-03-30T20:40:13.565Z,it_staffing,60a7be6c-516f-4793-afb0-0efa8981ba27,09/20/2025,US,,,,-4%
